RecordNumber,Zipcode,ZipCodeType,City,State,Lat,Long
60075,75638,STANDARD,DAINGERFIELD,TX,33.03,-94.72
60076,75638,STANDARD,JENKINS,TX,33.03,-94.72
60077,75201,STANDARD,DALLAS,TX,32.79,-96.76
60078,75202,STANDARD,DALLAS,TX,32.79,-96.76
60079,75203,STANDARD,DALLAS,TX,32.79,-96.76
60080,75204,STANDARD,DALLAS,TX,32.79,-96.76
60081,75205,STANDARD,DALLAS,TX,32.79,-96.76
60082,75205,STANDARD,HIGHLAND PARK,TX,32.79,-96.76
60083,75205,STANDARD,UNIVERSITY PARK,TX,32.79,-96.76
60084,75205,STANDARD,VILLAGE,TX,32.79,-96.76
60085,75206,STANDARD,DALLAS,TX,32.79,-96.76
60086,75207,STANDARD,DALLAS,TX,32.79,-96.76
60087,75208,STANDARD,DALLAS,TX,32.79,-96.76
60088,75209,STANDARD,DALLAS,TX,32.79,-96.76
60089,75209,STANDARD,HIGHLAND PARK,TX,32.79,-96.76
60090,75210,STANDARD,DALLAS,TX,32.79,-96.76
60091,75211,STANDARD,DALLAS,TX,32.79,-96.76
60092,75211,STANDARD,COCKRELL HILL,TX,32.79,-96.76
60093,75212,STANDARD,DALLAS,TX,32.79,-96.76
60094,75214,STANDARD,DALLAS,TX,32.79,-96.76
60095,75215,STANDARD,DALLAS,TX,32.79,-96.76
60096,75216,STANDARD,DALLAS,TX,32.79,-96.76
60097,75217,STANDARD,DALLAS,TX,32.79,-96.76
60098,75218,STANDARD,DALLAS,TX,32.79,-96.76
60099,75219,STANDARD,DALLAS,TX,32.79,-96.76
60100,75219,STANDARD,HIGHLAND PARK,TX,32.79,-96.76
60101,75220,STANDARD,DALLAS,TX,32.79,-96.76
60102,75221,PO BOX,DALLAS,TX,32.79,-96.76
60103,75222,PO BOX,DALLAS,TX,32.79,-96.76
60104,75223,STANDARD,DALLAS,TX,32.79,-96.76
60105,75224,STANDARD,DALLAS,TX,32.79,-96.76
60106,75225,STANDARD,DALLAS,TX,32.79,-96.76
60107,75226,STANDARD,DALLAS,TX,32.79,-96.76
60108,75227,STANDARD,DALLAS,TX,32.79,-96.76
60109,75228,STANDARD,DALLAS,TX,32.79,-96.76
60110,75229,STANDARD,DALLAS,TX,32.79,-96.76
60111,75230,STANDARD,DALLAS,TX,32.79,-96.76
60112,75231,STANDARD,DALLAS,TX,32.79,-96.76
60113,75232,STANDARD,DALLAS,TX,32.79,-96.76
60114,75233,STANDARD,DALLAS,TX,32.79,-96.76
60115,75234,STANDARD,DALLAS,TX,32.79,-96.76
60116,75234,STANDARD,FARMERS BRANCH,TX,32.79,-96.76
60117,75234,STANDARD,FARMERS BRNCH,TX,32.79,-96.76
60118,75235,STANDARD,DALLAS,TX,32.79,-96.76
60119,75236,STANDARD,DALLAS,TX,32.79,-96.76
60120,75237,STANDARD,DALLAS,TX,32.79,-96.76
60121,75238,STANDARD,DALLAS,TX,32.79,-96.76
60122,75240,STANDARD,DALLAS,TX,32.79,-96.76
60123,75241,STANDARD,DALLAS,TX,32.79,-96.76
60124,75242,STANDARD,DALLAS,TX,32.79,-96.76
60125,75243,STANDARD,DALLAS,TX,32.79,-96.76
60126,75244,STANDARD,DALLAS,TX,32.79,-96.76
60127,75244,STANDARD,FARMERS BRANCH,TX,32.79,-96.76
60128,75244,STANDARD,FARMERS BRNCH,TX,32.79,-96.76
60129,75244,STANDARD,NORTH BRANCH,TX,32.79,-96.76
60130,75246,STANDARD,DALLAS,TX,32.79,-96.76
60131,75247,STANDARD,DALLAS,TX,32.79,-96.76
60132,75248,STANDARD,DALLAS,TX,32.79,-96.76
60133,75249,STANDARD,DALLAS,TX,32.79,-96.76
60134,75250,PO BOX,DALLAS,TX,32.79,-96.76
60135,75251,STANDARD,DALLAS,TX,32.79,-96.76
60136,75252,STANDARD,DALLAS,TX,32.79,-96.76
60137,75252,STANDARD,PRESTONWOOD,TX,32.79,-96.76
60138,75253,STANDARD,DALLAS,TX,32.79,-96.76
60139,75253,STANDARD,KLEBERG,TX,32.79,-96.76
60140,75254,STANDARD,DALLAS,TX,32.79,-96.76
60141,75260,STANDARD,DALLAS,TX,32.79,-96.76
60142,75261,PO BOX,DALLAS,TX,32.79,-96.76
60143,75261,PO BOX,DFW,TX,32.79,-96.76
60144,75261,PO BOX,DFW AIRPORT,TX,32.79,-96.76
60145,75262,PO BOX,DALLAS,TX,32.79,-96.76
60146,75263,PO BOX,DALLAS,TX,32.79,-96.76
60147,75264,PO BOX,DALLAS,TX,32.79,-96.76
60148,75265,PO BOX,DALLAS,TX,32.79,-96.76
60149,75266,PO BOX,DALLAS,TX,32.79,-96.76
60150,75267,PO BOX,DALLAS,TX,32.79,-96.76
60151,75270,STANDARD,DALLAS,TX,32.79,-96.76
60152,75275,UNIQUE,DALLAS,TX,32.79,-96.76
60153,75275,UNIQUE,SOUTHERN METHODIST UNIVERSIT,TX,32.79,-96.76
60154,75277,UNIQUE,DALLAS,TX,32.79,-96.76
60155,75277,UNIQUE,DALLAS CITY WATER DEPT,TX,32.79,-96.76
60156,75283,UNIQUE,DALLAS,TX,32.79,-96.76
60157,75283,UNIQUE,BANK OF AMERICA,TX,32.79,-96.76
60158,75283,UNIQUE,BK OF AMERICA,TX,32.79,-96.76
60159,75284,UNIQUE,DALLAS,TX,32.79,-96.76
60160,75284,UNIQUE,BANK OF AMERICA,TX,32.79,-96.76
60161,75285,UNIQUE,DALLAS,TX,32.79,-96.76
60162,75285,UNIQUE,BANK OF AMERICA,TX,32.79,-96.76
60163,75287,STANDARD,DALLAS,TX,32.79,-96.76
60164,75301,UNIQUE,DALLAS,TX,32.79,-96.76
60165,75301,UNIQUE,JC PENNEY COMPANY,TX,32.79,-96.76
60166,75303,UNIQUE,DALLAS,TX,32.79,-96.76
60167,75303,UNIQUE,JP MORGAN CHASE,TX,32.79,-96.76
60168,75312,UNIQUE,DALLAS,TX,32.79,-96.76
60169,75312,UNIQUE,MELLON,TX,32.79,-96.76
60170,75313,PO BOX,DALLAS,TX,32.79,-96.76
60171,75315,PO BOX,DALLAS,TX,32.79,-96.76
60172,75320,UNIQUE,DALLAS,TX,32.79,-96.76
60173,75320,UNIQUE,WELLS FARGO BANK,TX,32.79,-96.76
60174,75326,UNIQUE,DALLAS,TX,32.79,-96.76
60175,75326,UNIQUE,WELLS FARGO BANK,TX,32.79,-96.76
60176,75336,PO BOX,DALLAS,TX,32.79,-96.76
60177,75336,PO BOX,KLEBERG,TX,32.79,-96.76
60178,75339,PO BOX,DALLAS,TX,32.79,-96.76
60179,75342,STANDARD,DALLAS,TX,32.79,-96.76
60180,75354,PO BOX,DALLAS,TX,32.79,-96.76
60181,75355,PO BOX,DALLAS,TX,32.79,-96.76
60182,75356,PO BOX,DALLAS,TX,32.79,-96.76
60183,75357,PO BOX,DALLAS,TX,32.79,-96.76
60184,75358,UNIQUE,DALLAS,TX,32.94,-96.87
60185,75358,UNIQUE,LSI,TX,32.94,-96.87
60186,75359,PO BOX,DALLAS,TX,32.79,-96.76
60187,75360,PO BOX,DALLAS,TX,32.79,-96.76
60188,75367,PO BOX,DALLAS,TX,32.79,-96.76
60189,75368,UNIQUE,DALLAS,TX,32.79,-96.76
60190,75368,UNIQUE,SEARS,TX,32.79,-96.76
60191,75370,PO BOX,DALLAS,TX,32.79,-96.76
60192,75371,PO BOX,DALLAS,TX,32.79,-96.76
60193,75372,PO BOX,DALLAS,TX,32.79,-96.76
60194,75373,UNIQUE,DALLAS,TX,32.79,-96.76
60195,75373,UNIQUE,JP MORGAN CHASE,TX,32.79,-96.76
60196,75374,PO BOX,DALLAS,TX,32.79,-96.76
60197,75376,PO BOX,DALLAS,TX,32.79,-96.76
60198,75378,PO BOX,DALLAS,TX,32.79,-96.76
60199,75379,PO BOX,DALLAS,TX,32.79,-96.76
60200,75380,PO BOX,DALLAS,TX,32.79,-96.76
60201,75381,PO BOX,DALLAS,TX,32.79,-96.76
60202,75382,PO BOX,DALLAS,TX,32.79,-96.76
60203,75389,UNIQUE,DALLAS,TX,32.79,-96.76
60204,75389,UNIQUE,PNC BANK,TX,32.79,-96.76
60205,75390,UNIQUE,DALLAS,TX,32.79,-96.76
60206,75390,UNIQUE,UT SW MEDICAL CENTER,TX,32.79,-96.76
60207,75391,UNIQUE,DALLAS,TX,32.79,-96.76
60208,75391,UNIQUE,CHASE BANK OF TEXAS,TX,32.79,-96.76
60209,75392,UNIQUE,DALLAS,TX,32.79,-96.76
60210,75392,UNIQUE,GTE,TX,32.79,-96.76
60211,75393,UNIQUE,DALLAS,TX,32.79,-96.76
60212,75393,UNIQUE,SBC ATT,TX,32.79,-96.76
60213,75394,UNIQUE,DALLAS,TX,32.79,-96.76
60214,75394,UNIQUE,SBC ATT,TX,32.79,-96.76
60215,75395,UNIQUE,DALLAS,TX,32.79,-96.76
60216,75395,UNIQUE,WACHOVIA BANK AND TRUST,TX,32.79,-96.76
60217,75397,UNIQUE,DALLAS,TX,32.79,-96.76
60218,75397,UNIQUE,JP MORGAN CHASE,TX,32.79,-96.76
60219,75398,STANDARD,DALLAS,TX,32.79,-96.76
60220,75639,STANDARD,DE BERRY,TX,32.21,-94.14
60221,75639,STANDARD,EAST SIDE,TX,32.21,-94.14
60222,75639,STANDARD,HORTON,TX,32.21,-94.14
60223,75559,STANDARD,DE KALB,TX,33.5,-94.61
60224,75559,STANDARD,BEAVER DAM,TX,33.5,-94.61
60225,75559,STANDARD,COLLEGE HILL,TX,33.5,-94.61
60226,75559,STANDARD,DALBY SPRINGS,TX,33.5,-94.61
60227,75559,STANDARD,HODGSON,TX,33.5,-94.61
60228,75559,STANDARD,SILOAM,TX,33.5,-94.61
60229,75020,STANDARD,DENISON,TX,33.75,-96.56
60230,75021,STANDARD,DENISON,TX,33.75,-96.56
60231,75435,STANDARD,DEPORT,TX,33.52,-95.31
60232,75115,STANDARD,DESOTO,TX,32.58,-96.86
60233,75123,PO BOX,DESOTO,TX,32.58,-96.86
60234,75436,STANDARD,DETROIT,TX,33.66,-95.26
60235,75640,STANDARD,DIANA,TX,32.69,-94.66
60236,75640,STANDARD,NEW DIANA,TX,32.69,-94.66
60237,75640,STANDARD,ASHLAND,TX,32.69,-94.66
60238,75941,STANDARD,DIBOLL,TX,31.18,-94.78
60239,75941,STANDARD,BURKE,TX,31.18,-94.78
60240,75941,STANDARD,PINE VALLEY,TX,31.18,-94.78
60241,75941,STANDARD,SHADY GROVE,TX,31.18,-94.78
60242,75437,STANDARD,DIKE,TX,33.19,-95.46
60243,75438,STANDARD,DODD CITY,TX,33.57,-96.07
60244,75838,STANDARD,DONIE,TX,31.47,-96.24
60245,75942,PO BOX,DOUCETTE,TX,30.82,-94.42
60246,75943,STANDARD,DOUGLASS,TX,31.65,-94.87
60247,75560,STANDARD,DOUGLASSVILLE,TX,33.19,-94.35
60248,75560,STANDARD,UNION CHAPEL,TX,33.19,-94.35
60249,75116,STANDARD,DUNCANVILLE,TX,32.64,-96.91
60250,75137,STANDARD,DUNCANVILLE,TX,32.64,-96.91
60251,75138,PO BOX,DUNCANVILLE,TX,32.64,-96.91
60252,75641,PO BOX,EASTON,TX,32.38,-94.59
60253,75439,STANDARD,ECTOR,TX,33.57,-96.27
60254,75117,STANDARD,EDGEWOOD,TX,32.69,-95.88
60255,75839,STANDARD,ELKHART,TX,31.62,-95.57
60256,75839,STANDARD,SLOCUM,TX,31.62,-95.57
60257,75839,STANDARD,SALMON,TX,31.62,-95.57
60258,75118,PO BOX,ELMO,TX,32.68,-96.21
60259,75642,PO BOX,ELYSIAN FIELDS,TX,32.44,-94.2
60260,75642,PO BOX,ELYSIAN FLDS,TX,32.44,-94.2
60261,75440,STANDARD,EMORY,TX,32.87,-95.76
60262,75441,PO BOX,ENLOE,TX,33.43,-95.65
60263,75119,STANDARD,ENNIS,TX,32.33,-96.62
60264,75120,PO BOX,ENNIS,TX,32.33,-96.62
60265,75944,STANDARD,ETOILE,TX,31.34,-94.41
60266,75124,STANDARD,EUSTACE,TX,32.3,-96.01
60267,75840,STANDARD,FAIRFIELD,TX,31.71,-96.16
60268,75840,STANDARD,GRINDSTONE,TX,31.71,-96.16
60269,75840,STANDARD,TURLINGTON,TX,31.71,-96.16
60270,75840,STANDARD,WARD PRAIRIE,TX,31.71,-96.16
60271,75840,STANDARD,YOUNG,TX,31.71,-96.16
60272,75442,STANDARD,FARMERSVILLE,TX,33.16,-96.35
60273,75132,PO BOX,FATE,TX,32.94,-96.38
60274,75125,STANDARD,FERRIS,TX,32.53,-96.66
60275,75762,STANDARD,FLINT,TX,32.2,-95.39
60276,75762,STANDARD,DOGWOOD CITY,TX,32.2,-95.39
60277,75762,STANDARD,NOONDAY,TX,32.2,-95.39
60278,75126,STANDARD,FORNEY,TX,32.75,-96.46
60279,75126,STANDARD,HEARTLAND,TX,32.75,-96.46
60280,75126,STANDARD,HEATHRIDGE,TX,32.75,-96.46
60281,75763,STANDARD,FRANKSTON,TX,32.05,-95.5
60282,75763,STANDARD,BERRYVILLE,TX,32.05,-95.5
60283,75763,STANDARD,COFFEE CITY,TX,32.05,-95.5
60284,75763,STANDARD,FINCASTLE,TX,32.05,-95.5
60285,75763,STANDARD,FRANKSTON LAKE,TX,32.05,-95.5
60286,75763,STANDARD,KICKAPOO,TX,32.05,-95.5
60287,75033,STANDARD,FRISCO,TX,33.14,-96.81
60288,75034,STANDARD,FRISCO,TX,33.14,-96.81
60289,75035,STANDARD,FRISCO,TX,33.14,-96.81
60290,75127,STANDARD,FRUITVALE,TX,32.68,-95.8
60291,75764,PO BOX,GALLATIN,TX,31.89,-95.15
60292,75040,STANDARD,GARLAND,TX,32.91,-96.62
60293,75041,STANDARD,GARLAND,TX,32.91,-96.62
60294,75042,STANDARD,GARLAND,TX,32.91,-96.62
60295,75043,STANDARD,GARLAND,TX,32.91,-96.62
60296,75044,STANDARD,GARLAND,TX,32.91,-96.62
60297,75045,PO BOX,GARLAND,TX,32.91,-96.62
60298,75046,PO BOX,GARLAND,TX,32.91,-96.62
60299,75047,PO BOX,GARLAND,TX,32.91,-96.62
60300,75048,STANDARD,SACHSE,TX,32.91,-96.62
60301,75048,STANDARD,GARLAND,TX,32.91,-96.62
60302,75049,PO BOX,GARLAND,TX,32.91,-96.62
60303,75946,STANDARD,GARRISON,TX,31.82,-94.49
60304,75946,STANDARD,BRILEYTOWN,TX,31.82,-94.49
60305,75946,STANDARD,FITZE,TX,31.82,-94.49
60306,75946,STANDARD,HENNING,TX,31.82,-94.49
60307,75946,STANDARD,HIDDEN VALLEY,TX,31.82,-94.49
60308,75643,STANDARD,GARY,TX,32.01,-94.24
60309,75643,STANDARD,GARY CITY,TX,32.01,-94.24
60310,75644,STANDARD,GILMER,TX,32.73,-94.94
60311,75644,STANDARD,COX,TX,32.73,-94.94
60312,75644,STANDARD,DELROSE,TX,32.73,-94.94
60313,75644,STANDARD,EAST MOUNTAIN,TX,32.73,-94.94
60314,75644,STANDARD,ENOCH,TX,32.73,-94.94
60315,75644,STANDARD,EWELL,TX,32.73,-94.94
60316,75644,STANDARD,GRACETON,TX,32.73,-94.94
60317,75644,STANDARD,GRICE,TX,32.73,-94.94
60318,75644,STANDARD,INDIAN ROCK,TX,32.73,-94.94
60319,75644,STANDARD,KELSEY,TX,32.73,-94.94
60320,75644,STANDARD,LATCH,TX,32.73,-94.94
60321,75644,STANDARD,LONE MOUNTAIN,TX,32.73,-94.94
60322,75644,STANDARD,MINGS CHAPEL,TX,32.73,-94.94
60323,75644,STANDARD,NEW MOUNTAIN,TX,32.73,-94.94
60324,75644,STANDARD,PERRYVILLE,TX,32.73,-94.94
60325,75644,STANDARD,ROSEWOOD,TX,32.73,-94.94
60326,75644,STANDARD,SAND HILL,TX,32.73,-94.94
60327,75644,STANDARD,SEVEN PINES,TX,32.73,-94.94
60328,75644,STANDARD,SIMMONSVILLE,TX,32.73,-94.94
60329,75644,STANDARD,SOULES CHAPEL,TX,32.73,-94.94
60330,75644,STANDARD,STAMPS,TX,32.73,-94.94
60331,75644,STANDARD,SUFFOLK,TX,32.73,-94.94
60332,75644,STANDARD,UNION HILL,TX,32.73,-94.94
60333,75644,STANDARD,WILLOW OAK,TX,32.73,-94.94
60334,75645,STANDARD,GILMER,TX,32.73,-94.94
60335,75647,STANDARD,GLADEWATER,TX,32.54,-94.94
60336,75443,PO BOX,GOBER,TX,33.46,-96.1
60337,75444,PO BOX,GOLDEN,TX,32.72,-95.56
60338,75050,STANDARD,GRAND PRAIRIE,TX,32.69,-97.01
60339,75051,STANDARD,GRAND PRAIRIE,TX,32.69,-97.01
60340,75052,STANDARD,GRAND PRAIRIE,TX,32.69,-97.01
60341,75053,PO BOX,GRAND PRAIRIE,TX,32.69,-97.01
60342,75054,STANDARD,GRAND PRAIRIE,TX,32.69,-97.01
60343,75140,STANDARD,GRAND SALINE,TX,32.67,-95.71
60344,75844,STANDARD,GRAPELAND,TX,31.49,-95.48
60345,75844,STANDARD,AUGUSTA,TX,31.49,-95.48
60346,75844,STANDARD,DENSON SPRING,TX,31.49,-95.48
60347,75844,STANDARD,MOUND CITY,TX,31.49,-95.48
60348,75844,STANDARD,PERCILLA,TX,31.49,-95.48
60349,75844,STANDARD,REFUGE,TX,31.49,-95.48
60350,75844,STANDARD,REYNARD,TX,31.49,-95.48
60351,75844,STANDARD,WECHES,TX,31.49,-95.48
60352,75401,STANDARD,GREENVILLE,TX,33.11,-96.1
60353,75401,STANDARD,FLOYD,TX,33.11,-96.1
60354,75402,STANDARD,GREENVILLE,TX,33.11,-96.1
60355,75403,PO BOX,GREENVILLE,TX,33.11,-96.1
60356,75404,PO BOX,GREENVILLE,TX,33.11,-96.1
60357,75845,STANDARD,GROVETON,TX,31.05,-95.12
60358,75845,STANDARD,CRECY,TX,31.05,-95.12
60359,75845,STANDARD,FRIDAY,TX,31.05,-95.12
60360,75845,STANDARD,HELMIC,TX,31.05,-95.12
60361,75845,STANDARD,JOSSERAND,TX,31.05,-95.12
60362,75845,STANDARD,LACY,TX,31.05,-95.12
60363,75845,STANDARD,NOGALUS,TX,31.05,-95.12
60364,75845,STANDARD,TREVAT,TX,31.05,-95.12
60365,75058,STANDARD,GUNTER,TX,33.45,-96.74
60366,75650,STANDARD,HALLSVILLE,TX,32.5,-94.57
60367,75650,STANDARD,WALKERS MILL,TX,32.5,-94.57
60368,75651,STANDARD,HARLETON,TX,32.66,-94.52
60369,75765,STANDARD,HAWKINS,TX,32.59,-95.2
60370,75765,STANDARD,HOLLY LAKE RANCH,TX,32.59,-95.2
60371,75765,STANDARD,HOLLY LK RNCH,TX,32.59,-95.2
60372,75765,STANDARD,JARVIS COLLEGE,TX,32.59,-95.2
60373,75948,STANDARD,HEMPHILL,TX,31.34,-93.85
60374,75948,STANDARD,EAST MAYFIELD,TX,31.34,-93.85
60375,75948,STANDARD,FAIRDALE,TX,31.34,-93.85
60376,75948,STANDARD,FAIRMOUNT,TX,31.34,-93.85
60377,75652,STANDARD,HENDERSON,TX,32.15,-94.79
60378,75652,STANDARD,CHAPMAN,TX,32.15,-94.79
60379,75652,STANDARD,CHURCH HILL,TX,32.15,-94.79
60380,75652,STANDARD,CRAIG,TX,32.15,-94.79
60381,75652,STANDARD,CRIMCREST,TX,32.15,-94.79
60382,75652,STANDARD,GOOD SPRINGS,TX,32.15,-94.79
60383,75652,STANDARD,LAKE CHEROKEE,TX,32.15,-94.79
60384,75652,STANDARD,MCKNIGHT,TX,32.15,-94.79
60385,75652,STANDARD,NEW SALEM,TX,32.15,-94.79
60386,75652,STANDARD,PINEHILL,TX,32.15,-94.79
60387,75652,STANDARD,PLEASANT GROVE,TX,32.15,-94.79
60388,75652,STANDARD,STEWART,TX,32.15,-94.79
60389,75653,PO BOX,HENDERSON,TX,32.15,-94.79
60390,75654,STANDARD,HENDERSON,TX,32.15,-94.79
60391,75680,PO BOX,MINDEN,TX,32.04,-94.76
60392,75680,PO BOX,HENDERSON,TX,32.04,-94.76
60393,75446,STANDARD,HONEY GROVE,TX,33.58,-95.9
60394,75561,STANDARD,HOOKS,TX,33.46,-94.28
60395,75561,STANDARD,BARKMAN,TX,33.46,-94.28
60396,75561,STANDARD,BURNS,TX,33.46,-94.28
60397,75561,STANDARD,REDBANK,TX,33.46,-94.28
60398,75561,STANDARD,SMITH HILL,TX,33.46,-94.28
60399,75561,STANDARD,VICTORY CITY,TX,33.46,-94.28
60400,75459,STANDARD,HOWE,TX,33.51,-96.61
60401,75459,STANDARD,DORCHESTER,TX,33.51,-96.61
60402,75656,STANDARD,HUGHES SPRINGS,TX,32.99,-94.63
60403,75656,STANDARD,HUGHES SPGS,TX,32.99,-94.63
60404,75949,STANDARD,HUNTINGTON,TX,31.27,-94.57
60405,75141,STANDARD,HUTCHINS,TX,32.64,-96.7
60406,75014,PO BOX,IRVING,TX,32.85,-96.96
60407,75015,PO BOX,IRVING,TX,32.85,-96.96
60408,75016,PO BOX,IRVING,TX,32.85,-96.96
60409,75017,PO BOX,IRVING,TX,32.85,-96.96
60410,75038,STANDARD,IRVING,TX,32.85,-96.96
60411,75039,STANDARD,IRVING,TX,32.85,-96.96
60412,75060,STANDARD,IRVING,TX,32.85,-96.96
60413,75061,STANDARD,IRVING,TX,32.85,-96.96
60414,75062,STANDARD,IRVING,TX,32.85,-96.96
60415,75063,STANDARD,IRVING,TX,32.85,-96.96
60416,75447,STANDARD,IVANHOE,TX,33.71,-96.14
60417,75766,STANDARD,JACKSONVILLE,TX,31.96,-95.26
60418,75766,STANDARD,COVE SPRING,TX,31.96,-95.26
60419,75766,STANDARD,ENTERPRISE,TX,31.96,-95.26
60420,75766,STANDARD,LAKE JACKSONVILLE,TX,31.96,-95.26
60421,75766,STANDARD,PIERCES CHAPEL,TX,31.96,-95.26
60422,75766,STANDARD,PINE HILL,TX,31.96,-95.26
60423,75766,STANDARD,REESE,TX,31.96,-95.26
60424,75766,STANDARD,TECULA,TX,31.96,-95.26
60425,75766,STANDARD,TURNEY,TX,31.96,-95.26
60426,75951,STANDARD,JASPER,TX,30.92,-93.99
60427,75951,STANDARD,BEECH GROVE,TX,30.92,-93.99
60428,75951,STANDARD,CURTIS,TX,30.92,-93.99
60429,75951,STANDARD,ERIN,TX,30.92,-93.99
60430,75951,STANDARD,HARRISBURG,TX,30.92,-93.99
60431,75951,STANDARD,HOLLY SPRINGS,TX,30.92,-93.99
60432,75657,STANDARD,JEFFERSON,TX,32.76,-94.34
60433,75657,STANDARD,SMITHLAND,TX,32.76,-94.34
60434,75657,STANDARD,BEREA,TX,32.76,-94.34
60435,75657,STANDARD,GRAY,TX,32.76,-94.34
60436,75846,STANDARD,JEWETT,TX,31.36,-96.14
60437,75846,STANDARD,NEWBY,TX,31.36,-96.14
60438,75846,STANDARD,ROBBINS,TX,31.36,-96.14
60439,75954,STANDARD,JOAQUIN,TX,31.96,-94.05
60440,75954,STANDARD,HANSON,TX,31.96,-94.05
60441,75954,STANDARD,HASLAM,TX,31.96,-94.05
60442,75954,STANDARD,PAXTON,TX,31.96,-94.05
60443,75658,PO BOX,JOINERVILLE,TX,32.17,-94.9
60444,75659,PO BOX,JONESVILLE,TX,32.49,-94.11
60445,75164,PO BOX,JOSEPHINE,TX,33.06,-96.31
60446,75660,PO BOX,JUDSON,TX,32.59,-94.76
60447,75661,STANDARD,KARNACK,TX,32.62,-94.14
60448,75661,STANDARD,BALDWIN,TX,32.62,-94.14
60449,75661,STANDARD,LEIGH,TX,32.62,-94.14
60450,75661,STANDARD,UNCERTAIN,TX,32.62,-94.14
60451,75142,STANDARD,KAUFMAN,TX,32.58,-96.3
60452,75143,STANDARD,KEMP,TX,32.43,-96.22
60453,75143,STANDARD,SEVEN POINTS,TX,32.43,-96.22
60454,75143,STANDARD,TOOL,TX,32.43,-96.22
60455,75847,STANDARD,KENNARD,TX,31.35,-95.18
60456,75144,STANDARD,KERENS,TX,32.13,-96.22
60457,75562,PO BOX,KILDARE,TX,32.94,-94.2
60458,75662,STANDARD,KILGORE,TX,32.38,-94.86
60459,75662,STANDARD,LIBERTY CITY,TX,32.38,-94.86
60460,75663,PO BOX,KILGORE,TX,32.38,-94.86
60461,75956,STANDARD,KIRBYVILLE,TX,30.65,-93.89
60462,75956,STANDARD,BON AMI,TX,30.65,-93.89
60463,75956,STANDARD,MAGNOLIA SPGS,TX,30.65,-93.89
60464,75956,STANDARD,MAGNOLIA SPRINGS,TX,30.65,-93.89
60465,75956,STANDARD,ROGANVILLE,TX,30.65,-93.89
60466,75956,STANDARD,BLEAKWOOD,TX,30.65,-93.89
60467,75956,STANDARD,MOUNT UNION,TX,30.65,-93.89
60468,75448,STANDARD,KLONDIKE,TX,33.32,-95.75
60469,75449,STANDARD,LADONIA,TX,33.42,-95.94
60470,75666,PO BOX,LAIRD HILL,TX,32.35,-94.9
60471,75450,STANDARD,LAKE CREEK,TX,33.46,-95.61
60472,75065,STANDARD,LAKE DALLAS,TX,33.12,-97.02
60473,75065,STANDARD,HICKORY CREEK,TX,33.12,-97.02
60474,75134,STANDARD,LANCASTER,TX,32.59,-96.78
60475,75146,STANDARD,LANCASTER,TX,32.59,-96.78
60476,75667,STANDARD,LANEVILLE,TX,31.94,-94.85
60477,75667,STANDARD,ANADARKO,TX,31.94,-94.85
60478,75667,STANDARD,FUSSEL,TX,31.94,-94.85
60479,75667,STANDARD,PONE,TX,31.94,-94.85
60480,75770,STANDARD,LARUE,TX,32.14,-95.64
60481,75770,STANDARD,MOORE STATION,TX,32.14,-95.64
60482,75770,STANDARD,NEW YORK,TX,32.14,-95.64
60483,75849,PO BOX,LATEXO,TX,31.38,-95.47
60484,75166,STANDARD,LAVON,TX,33.02,-96.43
60485,75451,STANDARD,LEESBURG,TX,32.96,-95.1
60486,75850,STANDARD,LEONA,TX,31.15,-95.97
60487,75850,STANDARD,MIDWAY,TX,31.15,-95.97
60488,75452,STANDARD,LEONARD,TX,33.38,-96.24
60489,75022,STANDARD,FLOWER MOUND,TX,33.02,-97.09
60490,75022,STANDARD,FLOWERMOUND,TX,33.02,-97.09
60491,75022,STANDARD,LEWISVILLE,TX,33.02,-97.09
60492,75027,PO BOX,FLOWER MOUND,TX,33.02,-97.09
60493,75027,PO BOX,FLOWERMOUND,TX,33.02,-97.09
60494,75027,PO BOX,LEWISVILLE,TX,33.02,-97.09
60495,75028,STANDARD,FLOWER MOUND,TX,33.02,-97.09
60496,75028,STANDARD,FLOWERMOUND,TX,33.02,-97.09
60497,75028,STANDARD,LEWISVILLE,TX,33.02,-97.09
60498,75029,PO BOX,LEWISVILLE,TX,33.04,-96.98
60499,75056,STANDARD,THE COLONY,TX,33.09,-96.88
60500,75056,STANDARD,LEWISVILLE,TX,33.09,-96.88
60501,75057,STANDARD,LEWISVILLE,TX,33.04,-96.98
60502,75067,STANDARD,LEWISVILLE,TX,33.04,-96.98
60503,75067,STANDARD,LOUISVILLE,TX,33.04,-96.98
60504,75077,STANDARD,LEWISVILLE,TX,33.04,-96.98
60505,75077,STANDARD,COPPER CANYON,TX,33.04,-96.98
60506,75077,STANDARD,DOUBLE OAK,TX,33.04,-96.98
60507,75077,STANDARD,HIGHLAND VILL,TX,33.04,-96.98
60508,75077,STANDARD,HIGHLAND VILLAGE,TX,33.04,-96.98
60509,75771,STANDARD,LINDALE,TX,32.5,-95.4
60510,75771,STANDARD,GARDEN VALLEY,TX,32.5,-95.4
60511,75771,STANDARD,HIDE A WAY,TX,32.5,-95.4
60512,75771,STANDARD,HIDEAWAY,TX,32.5,-95.4
60513,75771,STANDARD,MT SYLVAN,TX,32.5,-95.4
60514,75771,STANDARD,HIDE A WAY LAKE,TX,32.5,-95.4
60515,75771,STANDARD,THEDFORD,TX,32.5,-95.4
